"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
193318261,Photo,"Fulica atra","Foulque macroule",,"Pablo Bravo Araya",12/15/2019,2019,12,15,1145,Switzerland,CH-VD,Vaud,,"Lac Lema",46.5061,6.6259,,,,Unspecified,,,,,,,,S62338802,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,"https://ebird.org/profile/MTMyMDk5OA",3560,4000,"https://macaulaylibrary.org/asset/193318261","https://ebird.org/view/checklist/S62338802","https://ebird.org/species/eurcoo",false,eurcoo
193318211,Photo,"Fulica atra","Foulque macroule",,"Pablo Bravo Araya",12/15/2019,2019,12,15,1145,Switzerland,CH-VD,Vaud,,"Lac Lema",46.5061,6.6259,,,,Unspecified,,,,,,,,S62338802,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,"https://ebird.org/profile/MTMyMDk5OA",2862,3355,"https://macaulaylibrary.org/asset/193318211","https://ebird.org/view/checklist/S62338802","https://ebird.org/species/eurcoo",false,eurcoo
193318201,Photo,"Fulica atra","Foulque macroule",,"Pablo Bravo Araya",12/15/2019,2019,12,15,1145,Switzerland,CH-VD,Vaud,,"Lac Lema",46.5061,6.6259,,,,Unspecified,,,,,,,,S62338802,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,"https://ebird.org/profile/MTMyMDk5OA",2307,2050,"https://macaulaylibrary.org/asset/193318201","https://ebird.org/view/checklist/S62338802","https://ebird.org/species/eurcoo",false,eurcoo
191657201,Photo,"Fulica atra","Foulque macroule",,"Leonardo Rassu",1/2/2015,2015,1,2,0,Switzerland,CH-TI,Ticino,,"Bolle di Magadino--Sud--Diga della Pèpa",46.1514,8.8656,,,,Unspecified,,,,,,,,S61467023,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,2214,3321,"https://macaulaylibrary.org/asset/191657201","https://ebird.org/view/checklist/S61467023","https://ebird.org/species/eurcoo",false,eurcoo
191433971,Photo,"Fulica atra","Foulque macroule",,"Leonardo Rassu",4/30/2018,2018,4,30,1030,Switzerland,CH-TI,Ticino,,"Bolle di Magadino--Nord--Bolla Rossa",46.1618,8.8571,,,,Unspecified,,,,,,,,S61287636,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,1394,2094,"https://macaulaylibrary.org/asset/191433971","https://ebird.org/view/checklist/S61287636","https://ebird.org/species/eurcoo",false,eurcoo
191433891,Photo,"Fulica atra","Foulque macroule",,"Leonardo Rassu",4/30/2018,2018,4,30,1030,Switzerland,CH-TI,Ticino,,"Bolle di Magadino--Nord--Bolla Rossa",46.1618,8.8571,,,,Unspecified,,,,,,,,S61287636,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,1991,2987,"https://macaulaylibrary.org/asset/191433891","https://ebird.org/view/checklist/S61287636","https://ebird.org/species/eurcoo",false,eurcoo
191433691,Photo,"Fulica atra","Foulque macroule",,"Leonardo Rassu",4/30/2018,2018,4,30,1030,Switzerland,CH-TI,Ticino,,"Bolle di Magadino--Nord--Bolla Rossa",46.1618,8.8571,,,,Unspecified,,,,,,,,S61287636,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,2037,3059,"https://macaulaylibrary.org/asset/191433691","https://ebird.org/view/checklist/S61287636","https://ebird.org/species/eurcoo",false,eurcoo
191433501,Photo,"Fulica atra","Foulque macroule",,"Leonardo Rassu",4/30/2018,2018,4,30,1030,Switzerland,CH-TI,Ticino,,"Bolle di Magadino--Nord--Bolla Rossa",46.1618,8.8571,,,,Unspecified,,,,,,,,S61287636,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,1185,1777,"https://macaulaylibrary.org/asset/191433501","https://ebird.org/view/checklist/S61287636","https://ebird.org/species/eurcoo",false,eurcoo
191419561,Photo,"Fulica atra","Foulque macroule",,"Leonardo Rassu",6/2/2018,2018,6,2,0,Switzerland,CH-TI,Ticino,,"Bolle di Magadino--Nord--Bolla Rossa",46.1618,8.8571,,,,Unspecified,,,,,,,,S61242032,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,2384,3578,"https://macaulaylibrary.org/asset/191419561","https://ebird.org/view/checklist/S61242032","https://ebird.org/species/eurcoo",false,eurcoo
191419491,Photo,"Fulica atra","Foulque macroule",,"Leonardo Rassu",6/2/2018,2018,6,2,0,Switzerland,CH-TI,Ticino,,"Bolle di Magadino--Nord--Bolla Rossa",46.1618,8.8571,,,,Unspecified,,,,,,,,S61242032,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,2292,3440,"https://macaulaylibrary.org/asset/191419491","https://ebird.org/view/checklist/S61242032","https://ebird.org/species/eurcoo",false,eurcoo
190821611,Photo,"Fulica atra","Foulque macroule",,"Thomas Brooks",12/1/2019,2019,12,1,1315,Switzerland,CH-VD,Vaud,,Coppet,46.3179,6.1875,,Inconnu,,Unspecified,,,,,,,,S61892154,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,3.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/190821611","https://ebird.org/view/checklist/S61892154","https://ebird.org/species/eurcoo",false,eurcoo
190619331,Photo,"Fulica atra","Foulque macroule",,"Thomas Brooks",11/30/2019,2019,11,30,1430,Switzerland,CH-GE,Genève,,"Port des Eaux-Vives et Baby-plage",46.2092,6.1624,,Inconnu,,Unspecified,,,,,,,,S61865290,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,3.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/190619331","https://ebird.org/view/checklist/S61865290","https://ebird.org/species/eurcoo",false,eurcoo
190619321,Photo,"Fulica atra","Foulque macroule",,"Thomas Brooks",11/30/2019,2019,11,30,1430,Switzerland,CH-GE,Genève,,"Port des Eaux-Vives et Baby-plage",46.2092,6.1624,,Inconnu,,Unspecified,,,,,,,,S61865290,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,2.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/190619321","https://ebird.org/view/checklist/S61865290","https://ebird.org/species/eurcoo",false,eurcoo
190619311,Photo,"Fulica atra","Foulque macroule",,"Thomas Brooks",11/30/2019,2019,11,30,1430,Switzerland,CH-GE,Genève,,"Port des Eaux-Vives et Baby-plage",46.2092,6.1624,,Inconnu,,Unspecified,,,,,,,,S61865290,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,3.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/190619311","https://ebird.org/view/checklist/S61865290","https://ebird.org/species/eurcoo",false,eurcoo
189959981,Photo,"Fulica atra","Foulque macroule",,"Docs In The Wild",6/2/2019,2019,6,2,1200,Switzerland,CH-BE,Bern,,Lütschinendelta,46.691,7.8985,,Inconnu,,Unspecified,,,,,,,,S61759430,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,5.0,1,committed,,"https://ebird.org/profile/MTQ2MzYxOQ",1024,1280,"https://macaulaylibrary.org/asset/189959981","https://ebird.org/view/checklist/S61759430","https://ebird.org/species/eurcoo",false,eurcoo
189959961,Photo,"Fulica atra","Foulque macroule",,"Docs In The Wild",6/2/2019,2019,6,2,1200,Switzerland,CH-BE,Bern,,Lütschinendelta,46.691,7.8985,,Inconnu,,Unspecified,,,,,,,,S61759430,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,5.0,1,committed,,"https://ebird.org/profile/MTQ2MzYxOQ",853,1280,"https://macaulaylibrary.org/asset/189959961","https://ebird.org/view/checklist/S61759430","https://ebird.org/species/eurcoo",false,eurcoo
188086391,Photo,"Fulica atra","Foulque macroule",,"The Wildlab",11/15/2019,2019,11,15,1336,Switzerland,CH-GE,Genève,,"Teppes de Verbois",46.1804,6.0148,,,,Unspecified,,,,,,,,S61467396,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,3.0,1,committed,,,1272,1697,"https://macaulaylibrary.org/asset/188086391","https://ebird.org/view/checklist/S61467396","https://ebird.org/species/eurcoo",false,eurcoo
187815321,Photo,"Fulica atra","Foulque macroule",,"Peter Kondrashov",7/14/2011,2011,7,14,0,Switzerland,CH-SZ,Schwyz,,"Lake Lauerz",47.0297,8.6052,,,,Unspecified,,,,,,,,S61450858,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,560,680,"https://macaulaylibrary.org/asset/187815321","https://ebird.org/view/checklist/S61450858","https://ebird.org/species/eurcoo",false,eurcoo
187815311,Photo,"Fulica atra","Foulque macroule",,"Peter Kondrashov",7/14/2011,2011,7,14,0,Switzerland,CH-SZ,Schwyz,,"Lake Lauerz",47.0297,8.6052,,,,Unspecified,,,,,,,,S61450858,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,560,680,"https://macaulaylibrary.org/asset/187815311","https://ebird.org/view/checklist/S61450858","https://ebird.org/species/eurcoo",false,eurcoo
187815301,Photo,"Fulica atra","Foulque macroule",,"Peter Kondrashov",7/14/2011,2011,7,14,0,Switzerland,CH-SZ,Schwyz,,"Lake Lauerz",47.0297,8.6052,,,,Unspecified,,,,,,,,S61450858,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,560,680,"https://macaulaylibrary.org/asset/187815301","https://ebird.org/view/checklist/S61450858","https://ebird.org/species/eurcoo",false,eurcoo
187815291,Photo,"Fulica atra","Foulque macroule",,"Peter Kondrashov",7/14/2011,2011,7,14,0,Switzerland,CH-SZ,Schwyz,,"Lake Lauerz",47.0297,8.6052,,,,Unspecified,,,,,,,,S61450858,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,560,680,"https://macaulaylibrary.org/asset/187815291","https://ebird.org/view/checklist/S61450858","https://ebird.org/species/eurcoo",false,eurcoo
187815281,Photo,"Fulica atra","Foulque macroule",,"Peter Kondrashov",7/14/2011,2011,7,14,0,Switzerland,CH-SZ,Schwyz,,"Lake Lauerz",47.0297,8.6052,,,,Unspecified,,,,,,,,S61450858,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,560,680,"https://macaulaylibrary.org/asset/187815281","https://ebird.org/view/checklist/S61450858","https://ebird.org/species/eurcoo",false,eurcoo
187815271,Photo,"Fulica atra","Foulque macroule",,"Peter Kondrashov",7/14/2011,2011,7,14,0,Switzerland,CH-SZ,Schwyz,,"Lake Lauerz",47.0297,8.6052,,,,Unspecified,,,,,,,,S61450858,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,560,680,"https://macaulaylibrary.org/asset/187815271","https://ebird.org/view/checklist/S61450858","https://ebird.org/species/eurcoo",false,eurcoo
187815261,Photo,"Fulica atra","Foulque macroule",,"Peter Kondrashov",7/14/2011,2011,7,14,0,Switzerland,CH-SZ,Schwyz,,"Lake Lauerz",47.0297,8.6052,,,,Unspecified,,,,,,,,S61450858,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,560,680,"https://macaulaylibrary.org/asset/187815261","https://ebird.org/view/checklist/S61450858","https://ebird.org/species/eurcoo",false,eurcoo
187815251,Photo,"Fulica atra","Foulque macroule",,"Peter Kondrashov",7/14/2011,2011,7,14,0,Switzerland,CH-SZ,Schwyz,,"Lake Lauerz",47.0297,8.6052,,,,Unspecified,,,,,,,,S61450858,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,560,680,"https://macaulaylibrary.org/asset/187815251","https://ebird.org/view/checklist/S61450858","https://ebird.org/species/eurcoo",false,eurcoo
187211941,Photo,"Fulica atra","Foulque macroule",,"guillaume cussonneau",11/9/2019,2019,11,9,1604,Switzerland,CH-ZH,Zürich,,Seefeldquai,47.3626,8.5468,,,,Unspecified,,,,,,,,S61299762,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,4.0,1,committed,,"https://ebird.org/profile/MTQxMjY3Mg",3456,5184,"https://macaulaylibrary.org/asset/187211941","https://ebird.org/view/checklist/S61299762","https://ebird.org/species/eurcoo",false,eurcoo
187211921,Photo,"Fulica atra","Foulque macroule",,"guillaume cussonneau",11/9/2019,2019,11,9,1604,Switzerland,CH-ZH,Zürich,,Seefeldquai,47.3626,8.5468,,,,Unspecified,,,,,,,,S61299762,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,4.0,1,committed,,"https://ebird.org/profile/MTQxMjY3Mg",3456,5184,"https://macaulaylibrary.org/asset/187211921","https://ebird.org/view/checklist/S61299762","https://ebird.org/species/eurcoo",false,eurcoo
186459811,Photo,"Fulica atra","Foulque macroule",,"Anonymous eBirder",3/27/2015,2015,3,27,1100,Switzerland,CH-TI,Ticino,,"Bolle di Magadino--Nord--Bolla Rossa",46.1618,8.8571,,,,Unspecified,,,,,,,,S61242693,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,2590,3887,"https://macaulaylibrary.org/asset/186459811","https://ebird.org/view/checklist/S61242693","https://ebird.org/species/eurcoo",false,eurcoo
186384091,Photo,"Fulica atra","Foulque macroule",,"Anonymous eBirder",5/5/2017,2017,5,5,900,Switzerland,CH-TI,Ticino,,"Bolle di Magadino--Nord--Bolla Rossa",46.1618,8.8571,,,,Unspecified,,,,,,,,S61235879,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,2274,3433,"https://macaulaylibrary.org/asset/186384091","https://ebird.org/view/checklist/S61235879","https://ebird.org/species/eurcoo",false,eurcoo
184926561,Photo,"Fulica atra","Foulque macroule",,"Mark Gallop",10/4/2019,2019,10,4,1240,Switzerland,CH-LU,Luzern,,lucern,47.0547,8.3311,,,,Unspecified,,,,,,,,S61027444,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,,3888,5184,"https://macaulaylibrary.org/asset/184926561","https://ebird.org/view/checklist/S61027444","https://ebird.org/species/eurcoo",false,eurcoo
182886281,Photo,"Fulica atra","Foulque macroule",,"Juan martinez",9/4/2010,2010,9,4,0,Switzerland,CH-NE,Neuchâtel,,"La Brevine",46.9659,6.5766,,,,Unspecified,,,,,,,,S49712563,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,3.0,1,committed,,,2592,3888,"https://macaulaylibrary.org/asset/182886281","https://ebird.org/view/checklist/S49712563","https://ebird.org/species/eurcoo",false,eurcoo
182750671,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",10/17/2019,2019,10,17,1039,Switzerland,CH-SG,"Sankt Gallen",,"Frauenwinkel (general area)",47.212,8.7873,,,,Unspecified,,,,,,,,S60687009,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,4.666666666666667,3,committed,,"https://ebird.org/profile/MTA1ODgwNQ",2099,3149,"https://macaulaylibrary.org/asset/182750671","https://ebird.org/view/checklist/S60687009","https://ebird.org/species/eurcoo",false,eurcoo
182749281,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",10/17/2019,2019,10,17,1039,Switzerland,CH-SG,"Sankt Gallen",,"Frauenwinkel (general area)",47.212,8.7873,,,,Unspecified,,,,,,,,S60687009,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,5.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",1114,1671,"https://macaulaylibrary.org/asset/182749281","https://ebird.org/view/checklist/S60687009","https://ebird.org/species/eurcoo",false,eurcoo
182749131,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",10/17/2019,2019,10,17,1039,Switzerland,CH-SG,"Sankt Gallen",,"Frauenwinkel (general area)",47.212,8.7873,,,,Unspecified,,,,,,,,S60687009,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,"https://ebird.org/profile/MTA1ODgwNQ",979,1469,"https://macaulaylibrary.org/asset/182749131","https://ebird.org/view/checklist/S60687009","https://ebird.org/species/eurcoo",false,eurcoo
182456201,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",10/16/2019,2019,10,16,1328,Switzerland,CH-BL,Basel-Landschaft,,"Brüglingen Botanischen Gartens",47.5362,7.6138,,,,Unspecified,,,,,,,,S60666197,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,4.0,2,committed,,"https://ebird.org/profile/MTA1ODgwNQ",3087,5355,"https://macaulaylibrary.org/asset/182456201","https://ebird.org/view/checklist/S60666197","https://ebird.org/species/eurcoo",false,eurcoo
182456181,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",10/16/2019,2019,10,16,1328,Switzerland,CH-BL,Basel-Landschaft,,"Brüglingen Botanischen Gartens",47.5362,7.6138,,,,Unspecified,,,,,,,,S60666197,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,4.0,2,committed,,"https://ebird.org/profile/MTA1ODgwNQ",1923,2885,"https://macaulaylibrary.org/asset/182456181","https://ebird.org/view/checklist/S60666197","https://ebird.org/species/eurcoo",false,eurcoo
181910411,Photo,"Fulica atra","Foulque macroule",,"Samuel Burckhardt",10/11/2019,2019,10,11,812,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,Juvénile,,Unspecified,,,,,,,,S60524637,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,4.0,3,committed,,"https://ebird.org/profile/MTE0MjYw",2899,3865,"https://macaulaylibrary.org/asset/181910411","https://ebird.org/view/checklist/S60524637","https://ebird.org/species/eurcoo",false,eurcoo
181523291,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",10/11/2019,2019,10,11,1103,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,,,Unspecified,,,,,,,,S60522765,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,4.5,2,committed,,"https://ebird.org/profile/MTA1ODgwNQ",2184,3276,"https://macaulaylibrary.org/asset/181523291","https://ebird.org/view/checklist/S60522765","https://ebird.org/species/eurcoo",false,eurcoo
181523281,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",10/11/2019,2019,10,11,1103,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,,,Unspecified,,,,,,,,S60522765,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,4.5,2,committed,,"https://ebird.org/profile/MTA1ODgwNQ",1791,2687,"https://macaulaylibrary.org/asset/181523281","https://ebird.org/view/checklist/S60522765","https://ebird.org/species/eurcoo",false,eurcoo
181493341,Photo,"Fulica atra","Foulque macroule",,"Ricardo  Matus",9/19/2019,2019,9,19,1350,Switzerland,CH-ZH,Zürich,,"Arboretum Zürich",47.3628,8.5363,,,,Unspecified,,,,,,,,S59922859,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,4.0,1,committed,,,983,1476,"https://macaulaylibrary.org/asset/181493341","https://ebird.org/view/checklist/S59922859","https://ebird.org/species/eurcoo",false,eurcoo
181493321,Photo,"Fulica atra","Foulque macroule",,"Ricardo  Matus",9/19/2019,2019,9,19,1350,Switzerland,CH-ZH,Zürich,,"Arboretum Zürich",47.3628,8.5363,,,,Unspecified,,,,,,,,S59922859,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,2.0,1,committed,,,1424,1280,"https://macaulaylibrary.org/asset/181493321","https://ebird.org/view/checklist/S59922859","https://ebird.org/species/eurcoo",false,eurcoo
181189391,Photo,"Fulica atra","Foulque macroule",,"Andy  Woodward",10/9/2019,2019,10,9,1116,Switzerland,CH-GE,Genève,,"Pointe à la Bise",46.2445,6.1925,,Inconnu,,Unspecified,,,,,,,,S60473270,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,3.0,1,committed,,,2097,3728,"https://macaulaylibrary.org/asset/181189391","https://ebird.org/view/checklist/S60473270","https://ebird.org/species/eurcoo",false,eurcoo
177186691,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",4/11/2010,2010,4,11,1125,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,,,Unspecified,,,,,,,,S51044070,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,4.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",823,1234,"https://macaulaylibrary.org/asset/177186691","https://ebird.org/view/checklist/S51044070","https://ebird.org/species/eurcoo",false,eurcoo
177185011,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",6/13/2009,2009,6,13,1655,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,Inconnu,,Unspecified,,,,,,,,S59815958,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,3.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",1270,1906,"https://macaulaylibrary.org/asset/177185011","https://ebird.org/view/checklist/S59815958","https://ebird.org/species/eurcoo",false,eurcoo
177185001,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",6/13/2009,2009,6,13,1655,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,Inconnu,,Unspecified,,,,,,,,S59815958,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,"https://ebird.org/profile/MTA1ODgwNQ",1901,2859,"https://macaulaylibrary.org/asset/177185001","https://ebird.org/view/checklist/S59815958","https://ebird.org/species/eurcoo",false,eurcoo
177184991,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",6/13/2009,2009,6,13,1655,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,Inconnu,,Unspecified,,,,,,,,S59815958,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,3.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",1901,2859,"https://macaulaylibrary.org/asset/177184991","https://ebird.org/view/checklist/S59815958","https://ebird.org/species/eurcoo",false,eurcoo
177182251,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",6/4/2009,2009,6,4,1930,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,,,Unspecified,,,,,,,,S59814469,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,5.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",1901,2858,"https://macaulaylibrary.org/asset/177182251","https://ebird.org/view/checklist/S59814469","https://ebird.org/species/eurcoo",false,eurcoo
177182241,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",6/4/2009,2009,6,4,1930,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,,,Unspecified,,,,,,,,S59814469,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,3.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",845,1271,"https://macaulaylibrary.org/asset/177182241","https://ebird.org/view/checklist/S59814469","https://ebird.org/species/eurcoo",false,eurcoo
177182221,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",6/4/2009,2009,6,4,1930,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,,,Unspecified,,,,,,,,S59814469,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,3.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",1271,1906,"https://macaulaylibrary.org/asset/177182221","https://ebird.org/view/checklist/S59814469","https://ebird.org/species/eurcoo",false,eurcoo
177180681,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",5/21/2009,2009,5,21,1130,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,Inconnu,,Unspecified,,,,,,,,S59814360,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,3.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",2848,4288,"https://macaulaylibrary.org/asset/177180681","https://ebird.org/view/checklist/S59814360","https://ebird.org/species/eurcoo",false,eurcoo
177180661,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",5/21/2009,2009,5,21,1130,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,Inconnu,,Unspecified,,,,,,,,S59814360,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,"https://ebird.org/profile/MTA1ODgwNQ",1268,1910,"https://macaulaylibrary.org/asset/177180661","https://ebird.org/view/checklist/S59814360","https://ebird.org/species/eurcoo",false,eurcoo
177179201,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",4/19/2009,2009,4,19,1045,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,,,Unspecified,,,,,,,,S59814278,,,,,"En train de couver ses oeufs.",,,,"Fulica atra",eurcoo,Species,5299.0,,,5.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",1901,2859,"https://macaulaylibrary.org/asset/177179201","https://ebird.org/view/checklist/S59814278","https://ebird.org/species/eurcoo",false,eurcoo
177040531,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",2/16/2019,2019,2,16,929,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,,,Unspecified,,,,,,,,S52760457,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,4.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",2477,3711,"https://macaulaylibrary.org/asset/177040531","https://ebird.org/view/checklist/S52760457","https://ebird.org/species/eurcoo",false,eurcoo
177010421,Photo,"Fulica atra","Foulque macroule",,"Maryse Neukomm",8/8/2019,2019,8,8,1312,Switzerland,CH-VD,Vaud,,"Île de Préverenges",46.5074,6.5355,,,,Unspecified,,,,,,,,S58861144,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,3.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",771,1156,"https://macaulaylibrary.org/asset/177010421","https://ebird.org/view/checklist/S58861144","https://ebird.org/species/eurcoo",false,eurcoo
176947021,Photo,"Fulica atra","Foulque macroule",,"Honza Grünwald",9/6/2019,2019,9,6,709,Switzerland,CH-VD,Vaud,,"Ville de Montreux",46.4312,6.9109,,,,Unspecified,,,,,,,,S59545687,,,,,,,,,"Fulica atra",eurcoo,Species,5299.0,,,0.0,0,committed,,"https://ebird.org/profile/OTIwMTgz",800,1200,"https://macaulaylibrary.org/asset/176947021","https://ebird.org/view/checklist/S59545687","https://ebird.org/species/eurcoo",false,eurcoo
