,Month,altitude,geoE,geoN
165,11.0,372.0,-2.2002189777367462,-1.2364628948059206
693,1.0,434.0,0.7230345716217732,0.4133760086047417
723,1.0,429.0,-1.2445328208248627,0.020257005126744
365,6.0,372.0,-2.2002189777367462,-1.2364628948059206
1167,5.0,558.0,0.08280515033240299,-0.33121318577115855
261,6.0,372.0,-2.2002189777367462,-1.2364628948059206
234,10.0,372.0,-2.1841229884351785,-1.2251745697049308
1261,12.0,1644.0,0.17330546654767165,-0.5537041363575951
356,8.0,381.0,-1.1490839564763995,-0.807576982934615
1181,10.0,318.0,0.6137438608936252,1.4541032293429592
275,1.0,429.0,-1.1234783017231402,0.12923072700650254
1414,3.0,2250.0,-0.2004596066869757,-0.8723483709555833
677,4.0,372.0,-1.6597882122154095,-0.6506146715069666
440,6.0,373.0,-1.1726115732235485,-0.8824039616461686
184,7.0,558.0,0.08280515033240299,-0.33121318577115855
688,2.0,429.0,-1.5095002770955226,-0.0946690629061106
1402,5.0,1359.0,2.175565527401404,0.8738903633487116
600,6.0,372.0,-2.2002189777367462,-1.2364628948059206
410,9.0,408.0,1.0275728024664188,1.0549262167624023
431,9.0,435.0,0.7260107446983222,0.41124513912389965
560,11.0,372.0,-2.1735566934888544,-1.227305439185773
446,9.0,434.0,0.7230345716217732,0.4133760086047417
251,3.0,318.0,0.6137438608936252,1.4541032293429592
259,9.0,408.0,1.0275728024664188,1.0549262167624023
290,1.0,347.0,1.6961551151950909,-1.6187338354723586
651,10.0,372.0,-1.6597882122154095,-0.6506146715069666
1267,11.0,3020.0,0.9047396237153977,-0.13091145457200315
296,12.0,372.0,-1.5376242321443234,-0.6545065901455295
468,6.0,438.0,-1.6147229642693368,-0.23333407358504057
1161,2.0,408.0,1.0275728024664188,1.0549262167624023
456,9.0,435.0,1.20885520276219,1.0063388705008876
15,4.0,193.0,1.490394131607002,-1.3168019573811403
573,11.0,407.0,1.035162924336194,1.027031198104106
176,8.0,1791.0,2.7441730794462726,-0.7262165118479175
124,4.0,261.0,-0.07417477158682217,1.3611022233237278
670,12.0,372.0,-2.1841229884351785,-1.2251745697049308
1265,12.0,1609.0,-0.01824385033761189,-1.6080794880681484
29,6.0,434.0,0.7325794580566187,0.40995957323876353
1433,11.0,1902.0,-0.41324717641437125,-0.27121424096761343
783,4.0,406.0,1.3929200607271595,0.754632114387864
785,1.0,407.0,1.035162924336194,1.027031198104106
118,6.0,407.0,1.035162924336194,1.027031198104106
594,8.0,381.0,-1.1490839564763995,-0.807576982934615
25,4.0,193.0,1.490394131607002,-1.3168019573811403
262,7.0,537.0,1.3459528796907483,1.0128899733676084
576,10.0,558.0,-0.07931703512736643,-0.32932886317239735
1074,6.0,434.0,0.7325794580566187,0.40995957323876353
1137,6.0,408.0,1.0275728024664188,1.0549262167624023
222,6.0,372.0,-2.1771668442621817,-1.2235191834966734
743,5.0,409.0,0.9428487274884736,1.2958025205554433
756,2.0,407.0,1.035162924336194,1.027031198104106
1243,3.0,434.0,0.8743439152531378,0.2775110660865877
175,7.0,434.0,0.7230345716217732,0.4133760086047417
545,1.0,318.0,0.6137438608936252,1.4541032293429592
1275,9.0,1884.0,-1.31328417994228,-1.368030877379236
1206,10.0,372.0,-2.1841229884351785,-1.2251745697049308
515,6.0,273.0,1.633849195994931,-1.6209351469195097
776,9.0,434.0,0.7222420995007992,0.4139571548267896
142,2.0,372.0,-1.1855376740412185,-0.8715382883430318
565,11.0,422.0,1.0640793515059697,1.1623678258749437
327,10.0,265.0,-0.20676416267161546,1.3568052633788892
300,4.0,193.0,1.490394131607002,-1.3168019573811403
631,2.0,372.0,-1.6597882122154095,-0.6506146715069666
674,12.0,372.0,-2.1841229884351785,-1.2251745697049308
1120,2.0,408.0,1.0288407578599772,1.041049149399563
694,8.0,372.0,-2.1922942565270027,-1.2338389315609168
1178,5.0,396.0,2.2870047181019713,1.2812034230379383
494,3.0,379.0,0.7987772958953423,0.9564131268795049
217,4.0,429.0,-1.2167258546244524,0.03825492751864982
579,9.0,406.0,1.0211801940238923,1.0272249135114553
1289,8.0,2417.0,2.0994353723131374,0.82540868003666
236,8.0,372.0,-2.2002189777367462,-1.2364628948059206
1076,1.0,193.0,1.490394131607002,-1.3168019573811403
1230,4.0,372.0,-2.106372668121809,-0.9566145731525201
1094,3.0,193.0,1.490394131607002,-1.3168019573811403
1183,7.0,434.0,0.7230345716217732,0.4133760086047417
615,6.0,407.0,1.035162924336194,1.027031198104106
96,7.0,193.0,1.367349626957055,-1.3375647269506676
570,11.0,407.0,1.035162924336194,1.027031198104106
774,10.0,429.0,-1.0877290038214094,0.16052457053919983
1196,5.0,377.0,-2.1872224349527674,-1.2061200178183926
1097,10.0,265.0,-0.20676416267161546,1.3568052633788892
421,5.0,558.0,0.08280515033240299,-0.33121318577115855
36,5.0,193.0,1.5023340448963483,-1.3369483597454652
1266,11.0,3020.0,0.9047396237153977,-0.13091145457200315
1109,6.0,261.0,-0.07417477158682217,1.3611022233237278
588,8.0,396.0,2.2870047181019713,1.2812034230379383
1277,8.0,2417.0,2.0994353723131374,0.82540868003666
181,8.0,1791.0,2.7441730794462726,-0.7262165118479175
1095,3.0,193.0,1.490394131607002,-1.3168019573811403
121,5.0,558.0,-0.17156079000877877,-0.19061102101873575
1226,4.0,429.0,-1.1234783017231402,0.12923072700650254
247,2.0,407.0,1.035162924336194,1.027031198104106
574,11.0,407.0,1.035162924336194,1.027031198104106
502,6.0,369.0,-2.3751616010647236,-1.2802249663752807
204,6.0,374.0,-2.1884375588715947,-1.1976845923529102
1138,6.0,407.0,1.035162924336194,1.027031198104106
23,4.0,193.0,1.490394131607002,-1.3168019573811403
206,9.0,435.0,1.20885520276219,1.0063388705008876
1396,5.0,1795.0,0.5389873241483807,-0.31936132493969804
159,5.0,396.0,1.8776488413897896,1.6089346712897656
1389,8.0,1951.0,-1.0647297018215767,-0.8038083377370926
167,3.0,380.0,0.7981609286901401,0.9303672098368153
1417,3.0,1537.0,2.761519413649821,-0.05763419911924372
784,3.0,434.0,0.9099171082390969,0.2624893167712299
1434,10.0,2019.0,0.6545297593864374,0.27226313959657994
91,10.0,419.0,-0.06536952579821875,0.7520081511428601
166,6.0,434.0,0.7349040429448115,0.4174264216674994
512,3.0,459.0,0.6827769878762782,0.1611585482359793
336,6.0,261.0,-0.07417477158682217,1.3611022233237278
1232,2.0,373.0,-1.5902443809770181,-0.6324054232161344
1123,7.0,407.0,1.035162924336194,1.027031198104106
1245,2.0,406.0,1.3929200607271595,0.754632114387864
1153,3.0,413.0,0.9727513421865721,0.6617719923012502
