"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
48915371,Photo,"Milvus milvus","Milan royal",,"Patrick MONNEY",2/19/2017,2017,2,19,1300,Switzerland,CH-FR,Freiburg,,"Plaine de Dompierre",46.8569,6.9859,,Inconnu,,Unspecified,,,,,,,,S34569699,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,3.5,2,committed,,"https://ebird.org/profile/NDAwNjc1",1975,3003,"https://macaulaylibrary.org/asset/48915371","https://ebird.org/view/checklist/S34569699","https://ebird.org/species/redkit1",false,redkit1
48915271,Photo,"Milvus milvus","Milan royal",,"Patrick MONNEY",2/19/2017,2017,2,19,1300,Switzerland,CH-FR,Freiburg,,"Plaine de Dompierre",46.8569,6.9859,,Inconnu,,Unspecified,,,,,,,,S34569699,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,5.0,5,committed,,"https://ebird.org/profile/NDAwNjc1",1502,2345,"https://macaulaylibrary.org/asset/48915271","https://ebird.org/view/checklist/S34569699","https://ebird.org/species/redkit1",false,redkit1
48792571,Photo,"Milvus milvus","Milan royal",,"Satheesh Muthu Gopal B",2/19/2017,2017,2,19,1340,Switzerland,CH-ZH,Zürich,,"Glatt River--Opfikon",47.4315,8.57,,Inconnu,,Unspecified,,,,,,,,S34517456,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,1,committed,,"https://ebird.org/profile/NTYxMTg1",1039,1119,"https://macaulaylibrary.org/asset/48792571","https://ebird.org/view/checklist/S34517456","https://ebird.org/species/redkit1",false,redkit1
48629621,Photo,"Milvus milvus","Milan royal",,"Colin Sumrall",9/9/2015,2015,9,9,1137,Switzerland,CH-AG,Aargau,,"CH-Aargau-Neuenhof-Emmertweg - 47.4321x8.3303",47.4321,8.3303,,Inconnu,,Unspecified,,,,,,,,S24957064,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,1,committed,,"https://ebird.org/profile/MzM2Nzg5",750,1000,"https://macaulaylibrary.org/asset/48629621","https://ebird.org/view/checklist/S24957064","https://ebird.org/species/redkit1",false,redkit1
48629611,Photo,"Milvus milvus","Milan royal",,"Colin Sumrall",9/9/2015,2015,9,9,1137,Switzerland,CH-AG,Aargau,,"CH-Aargau-Neuenhof-Emmertweg - 47.4321x8.3303",47.4321,8.3303,,Inconnu,,Unspecified,,,,,,,,S24957064,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,1,committed,,"https://ebird.org/profile/MzM2Nzg5",750,1000,"https://macaulaylibrary.org/asset/48629611","https://ebird.org/view/checklist/S24957064","https://ebird.org/species/redkit1",false,redkit1
48490421,Photo,"Milvus milvus","Milan royal",,"Serge Wolf",2/16/2017,2017,2,16,1207,Switzerland,CH-FR,Freiburg,,Grangeneuve,46.7739,7.1142,,Inconnu,,Unspecified,,,,,,,,S34404065,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,4.25,4,committed,,"https://ebird.org/profile/NTQxNDM4",2143,3576,"https://macaulaylibrary.org/asset/48490421","https://ebird.org/view/checklist/S34404065","https://ebird.org/species/redkit1",false,redkit1
48490391,Photo,"Milvus milvus","Milan royal",,"Serge Wolf",2/16/2017,2017,2,16,1207,Switzerland,CH-FR,Freiburg,,Grangeneuve,46.7739,7.1142,,Inconnu,,Unspecified,,,,,,,,S34404065,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,4.25,4,committed,,"https://ebird.org/profile/NTQxNDM4",2214,3303,"https://macaulaylibrary.org/asset/48490391","https://ebird.org/view/checklist/S34404065","https://ebird.org/species/redkit1",false,redkit1
44218121,Photo,"Milvus milvus","Milan royal",,"William Hull",3/6/2016,2016,3,6,742,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,Inconnu,,Unspecified,,,,,,,,S27999778,,,,,,,,,"Milvus milvus",redkit1,Species,7864.0,,,3.0,1,committed,,"https://ebird.org/profile/MTQyMDgw",681,1024,"https://macaulaylibrary.org/asset/44218121","https://ebird.org/view/checklist/S27999778","https://ebird.org/species/redkit1",false,redkit1
41444801,Photo,"Milvus milvus","Milan royal",,"Zlatan Celebic",6/6/2015,2015,6,6,1700,Switzerland,CH-GE,Genève,,"Jetée et Port des Pâquis",46.2102,6.1546,,Inconnu,,Unspecified,,,,,,,,S32804500,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,1,committed,,"https://ebird.org/profile/ODIyODg5",1436,2192,"https://macaulaylibrary.org/asset/41444801","https://ebird.org/view/checklist/S32804500","https://ebird.org/species/redkit1",false,redkit1
41444791,Photo,"Milvus milvus","Milan royal",,"Zlatan Celebic",6/6/2015,2015,6,6,1700,Switzerland,CH-GE,Genève,,"Jetée et Port des Pâquis",46.2102,6.1546,,Inconnu,,Unspecified,,,,,,,,S32804500,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,1,committed,,"https://ebird.org/profile/ODIyODg5",1717,2370,"https://macaulaylibrary.org/asset/41444791","https://ebird.org/view/checklist/S32804500","https://ebird.org/species/redkit1",false,redkit1
