"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
143847991,Photo,"Podiceps cristatus","Grèbe huppé",,"Daniel Garrigues",2/24/2019,2019,2,24,1623,Switzerland,CH-GE,Genève,,"Jetée et Port des Pâquis",46.2102,6.1546,,Inconnu,,Unspecified,,,,,,,,S53088436,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/Njg1OTA1",1080,1440,"https://macaulaylibrary.org/asset/143847991","https://ebird.org/view/checklist/S53088436","https://ebird.org/species/grcgre1",false,grcgre1
143847071,Photo,"Podiceps cristatus","Grèbe huppé",,"Daniel Garrigues",2/24/2019,2019,2,24,1357,Switzerland,CH-GE,Genève,,"Jetée du Jet d'eau",46.2061,6.1573,,Inconnu,,Unspecified,,,,,,,,S53102593,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/Njg1OTA1",1080,1440,"https://macaulaylibrary.org/asset/143847071","https://ebird.org/view/checklist/S53102593","https://ebird.org/species/grcgre1",false,grcgre1
143847061,Photo,"Podiceps cristatus","Grèbe huppé",,"Daniel Garrigues",2/24/2019,2019,2,24,1357,Switzerland,CH-GE,Genève,,"Jetée du Jet d'eau",46.2061,6.1573,,Inconnu,,Unspecified,,,,,,,,S53102593,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/Njg1OTA1",1080,1440,"https://macaulaylibrary.org/asset/143847061","https://ebird.org/view/checklist/S53102593","https://ebird.org/species/grcgre1",false,grcgre1
143525391,Photo,"Podiceps cristatus","Grèbe huppé",,"Adam Burnett",7/20/2012,2012,7,20,1300,Switzerland,CH-VD,Vaud,,"Château de Chillon",46.4142,6.9276,,Inconnu,,Unspecified,,,,,,,,S53340941,,,,,"I recognized this bird on the spot and was proud to be right, since I had done no bird research beforehand",,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,2.0,1,committed,,"https://ebird.org/profile/MjQ1NDQ5",1740,2320,"https://macaulaylibrary.org/asset/143525391","https://ebird.org/view/checklist/S53340941","https://ebird.org/species/grcgre1",false,grcgre1
143511961,Photo,"Podiceps cristatus","Grèbe huppé",,"Thomas Brooks",3/3/2019,2019,3,3,1410,Switzerland,CH-VD,Vaud,,Ouchy,46.5057,6.6273,,Inconnu,,Unspecified,,,,,,,,S53315106,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,,3456,4608,"https://macaulaylibrary.org/asset/143511961","https://ebird.org/view/checklist/S53315106","https://ebird.org/species/grcgre1",false,grcgre1
143095311,Photo,"Podiceps cristatus","Grèbe huppé",,"Richard Littauer",4/29/2012,2012,4,29,1600,Switzerland,CH-GE,Genève,,"Jetée du Jet d'eau",46.2061,6.1573,,Inconnu,,Unspecified,,,,,,,,S53234133,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/Mjg0MTUx",1200,1600,"https://macaulaylibrary.org/asset/143095311","https://ebird.org/view/checklist/S53234133","https://ebird.org/species/grcgre1",false,grcgre1
141193711,Photo,"Podiceps cristatus","Grèbe huppé",,"Thierry Suchet",2/17/2019,2019,2,17,906,Switzerland,CH-VD,Vaud,,"Les Grangettes--Embouchure du Grand Canal",46.3968,6.8875,,Inconnu,,Unspecified,,,,,,,,S52835210,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/MTAwNTg0MA",3648,5472,"https://macaulaylibrary.org/asset/141193711","https://ebird.org/view/checklist/S52835210","https://ebird.org/species/grcgre1",false,grcgre1
138666511,Photo,"Podiceps cristatus","Grèbe huppé",,"Gary Leavens",4/25/2014,2014,4,25,1617,Switzerland,CH-TI,Ticino,,"46.0024x8.9504 - Apr 25, 2014, 4:19 PM",46.0024,8.9504,,,,Unspecified,,,,,,,,S18069746,,,,,"They were interacting a lot.",,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/MzQ2MjY0",618,920,"https://macaulaylibrary.org/asset/138666511","https://ebird.org/view/checklist/S18069746","https://ebird.org/species/grcgre1",false,grcgre1
138666501,Photo,"Podiceps cristatus","Grèbe huppé",,"Gary Leavens",4/25/2014,2014,4,25,1617,Switzerland,CH-TI,Ticino,,"46.0024x8.9504 - Apr 25, 2014, 4:19 PM",46.0024,8.9504,,,,Unspecified,,,,,,,,S18069746,,,,,"They were interacting a lot.",,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/MzQ2MjY0",1182,2685,"https://macaulaylibrary.org/asset/138666501","https://ebird.org/view/checklist/S18069746","https://ebird.org/species/grcgre1",false,grcgre1
138666411,Photo,"Podiceps cristatus","Grèbe huppé",,"Gary Leavens",4/24/2014,2014,4,24,826,Switzerland,CH-TI,Ticino,,"CH-TI-Lugano-11 Viale Carlo Cattaneo",46.005,8.958,,,,Unspecified,,,,,,,,S18052605,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/MzQ2MjY0",667,975,"https://macaulaylibrary.org/asset/138666411","https://ebird.org/view/checklist/S18052605","https://ebird.org/species/grcgre1",false,grcgre1
138666221,Photo,"Podiceps cristatus","Grèbe huppé",,"Gary Leavens",4/23/2014,2014,4,23,1615,Switzerland,CH-TI,Ticino,,"46.0050x8.9581 - Apr 23, 2014, 5:27 PM",46.005,8.9581,,,,Unspecified,,,,,,,,S18041694,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/MzQ2MjY0",522,1050,"https://macaulaylibrary.org/asset/138666221","https://ebird.org/view/checklist/S18041694","https://ebird.org/species/grcgre1",false,grcgre1
138666131,Photo,"Podiceps cristatus","Grèbe huppé",,"Gary Leavens",4/20/2014,2014,4,20,1431,Switzerland,CH-TI,Ticino,,"Riva Antonio Caccia on Lake Lugano",45.9991,8.9495,,Inconnu,,Unspecified,,,,,,,,S17975583,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1773.0,,,0.0,0,committed,,"https://ebird.org/profile/MzQ2MjY0",605,961,"https://macaulaylibrary.org/asset/138666131","https://ebird.org/view/checklist/S17975583","https://ebird.org/species/grcgre1",false,grcgre1
138440981,Photo,"Podiceps cristatus","Grèbe huppé",,"Richard Fuller",1/18/2019,2019,1,18,822,Switzerland,CH-FR,Freiburg,,Estavayer-le-Lac--Port,46.8523,6.8384,,Inconnu,,Unspecified,,,,,,,,S51797525,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1773.0,,,3.0,1,committed,,"https://ebird.org/profile/Mjg0NTY3",1211,2159,"https://macaulaylibrary.org/asset/138440981","https://ebird.org/view/checklist/S51797525","https://ebird.org/species/grcgre1",false,grcgre1
137498211,Photo,"Podiceps cristatus","Grèbe huppé",,"Liam Norton",6/24/2018,2018,6,24,1014,Switzerland,CH-ZH,Zürich,,"Zürich Stadt (City of Zurich)",47.3769,8.5414,,Inconnu,,Unspecified,,,,,,,,S47638274,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/MTAxNjgxNQ",3024,4032,"https://macaulaylibrary.org/asset/137498211","https://ebird.org/view/checklist/S47638274","https://ebird.org/species/grcgre1",false,grcgre1
136727561,Photo,"Podiceps cristatus","Grèbe huppé",,"Urs Geiser",12/30/1998,1998,12,30,0,Switzerland,CH-VD,Vaud,,"Yverdon--Port Communal",46.7858,6.6478,,Inconnu,,Unspecified,,,,,,,,S51983683,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/NTQ5Mjkw",450,600,"https://macaulaylibrary.org/asset/136727561","https://ebird.org/view/checklist/S51983683","https://ebird.org/species/grcgre1",false,grcgre1
133478271,Photo,"Podiceps cristatus","Grèbe huppé",,"Thomas Brooks",1/6/2019,2019,1,6,1415,Switzerland,CH-VD,Vaud,,Founex,46.331,6.1921,,Inconnu,,Unspecified,,,,,,,,S51378466,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,,3456,4608,"https://macaulaylibrary.org/asset/133478271","https://ebird.org/view/checklist/S51378466","https://ebird.org/species/grcgre1",false,grcgre1
